order_date,market,region,product_category,product,cost,inventory,net_profit,sales
2011-09-01,Wholesale,West,Tea,Green Tea,60,656,58,160
2011-09-01,Wholesale,West,Herbal tea,Chamomile,100,981,156,261
2011-09-01,Wholesale,West,Herbal tea,Lemon,251,1268,291,582
2011-09-01,Wholesale,West,Herbal tea,Mint,58,548,64,141
2011-09-01,Wholesale,West,Coffee,Amaretto,122,2378,-110,116
2011-09-01,Wholesale,West,Coffee,Columbian,316,2580,465,842
2011-09-01,Wholesale,West,Coffee,Decaf Irish Cream,162,3421,-178,147
2011-09-01,Wholesale,West,Espresso,Caffe Latte,249,1775,232,531
2011-09-01,Wholesale,West,Espresso,Caffe Mocha,121,910,39,309
2011-09-01,Wholesale,West,Espresso,Decaf Espresso,253,1686,326,628
2011-09-01,Retail,West,Tea,Darjeeling,253,1686,328,628
2011-09-01,Retail,West,Tea,Earl Grey,249,1775,232,531
2011-09-01,Retail,West,Tea,Green Tea,302,6413,-638,20
2011-09-01,Retail,West,Herbal tea,Chamomile,121,910,39,309
2011-09-01,Retail,West,Herbal tea,Lemon,162,1148,191,412
2011-09-01,Retail,West,Herbal tea,Mint,122,801,171,318
2011-09-01,Retail,West,Coffee,Columbian,40,244,3,97
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,33,1003,10,77
2011-09-01,Retail,West,Espresso,Caffe Latte,0,473,47,46
2011-09-01,Retail,West,Espresso,Caffe Mocha,19,848,18,51
2011-09-01,Retail,West,Espresso,Decaf Espresso,23,803,25,62
2011-09-01,Retail,West,Tea,Darjeeling,20,482,19,53
2011-09-01,Retail,West,Tea,Earl Grey,99,798,129,265
2011-09-01,Retail,West,Tea,Green Tea,96,666,120,245
2011-09-01,Retail,West,Herbal tea,Chamomile,25,823,25,65
2011-09-01,Retail,West,Herbal tea,Lemon,61,579,70,149
2011-09-01,Retail,West,Coffee,Amaretto,52,509,-4,134
2011-09-01,Retail,West,Coffee,Columbian,57,469,27,146
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,43,424,42,114
2011-09-01,Retail,West,Espresso,Caffe Latte,45,409,9,109
2011-09-01,Retail,West,Espresso,Caffe Mocha,53,410,42,133
2011-09-01,Retail,West,Espresso,Decaf Espresso,155,1280,129,330
2011-09-01,Retail,West,Tea,Darjeeling,57,349,80,161
2011-09-01,Retail,West,Tea,Earl Grey,46,454,46,120
2011-09-01,Retail,West,Tea,Green Tea,62,612,3,159
2011-09-01,Retail,West,Herbal tea,Chamomile,103,1130,135,275
2011-09-01,Retail,West,Herbal tea,Lemon,48,834,70,127
2011-09-01,Retail,West,Coffee,Columbian,68,445,83,178
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,93,692,24,238
2011-09-01,Retail,West,Espresso,Caffe Latte,33,577,31,81
2011-09-01,Retail,West,Espresso,Caffe Mocha,67,391,34,159
2011-09-01,Retail,West,Espresso,Decaf Espresso,83,1063,79,194
2011-10-01,Wholesale,Central,Herbal tea,Chamomile,161,1267,137,343
2011-10-01,Wholesale,Central,Herbal tea,Lemon,51,503,-7,130
2011-10-01,Wholesale,Central,Herbal tea,Mint,52,405,39,131
2011-10-01,Wholesale,Central,Tea,Darjeeling,54,404,19,128
2011-10-01,Wholesale,Central,Tea,Earl Grey,54,1037,40,126
2011-10-01,Wholesale,Central,Tea,Green Tea,90,572,110,218
2011-10-01,Wholesale,Central,Espresso,Caffe Mocha,76,580,117,199
2011-10-01,Wholesale,Central,Espresso,Decaf Espresso,72,650,83,194
2011-10-01,Wholesale,Central,Coffee,Amaretto,123,915,197,322
2011-10-01,Wholesale,Central,Coffee,Columbian,39,541,40,96
2011-10-01,Wholesale,Central,Coffee,Decaf Irish Cream,108,971,172,282
2011-10-01,Wholesale,Central,Herbal tea,Chamomile,123,915,197,322
2011-10-01,Wholesale,Central,Herbal tea,Lemon,39,541,40,96
2011-10-01,Wholesale,Central,Herbal tea,Mint,108,971,172,282
2011-10-01,Wholesale,Central,Tea,Darjeeling,76,580,116,199
2011-10-01,Wholesale,Central,Tea,Earl Grey,72,650,82,194
2011-10-01,Wholesale,Central,Espresso,Caffe Mocha,257,1662,332,637
2011-10-01,Wholesale,Central,Espresso,Decaf Espresso,239,1755,221,509
2011-10-01,Wholesale,Central,Coffee,Columbian,154,1132,178,391
2011-10-01,Wholesale,Central,Coffee,Decaf Irish Cream,122,789,171,318
2011-10-01,Retail,Central,Herbal tea,Chamomile,257,1662,332,637
2011-10-01,Retail,Central,Herbal tea,Lemon,122,789,169,318
2011-10-01,Retail,Central,Tea,Darjeeling,239,1755,221,509
2011-10-01,Retail,Central,Tea,Earl Grey,255,1756,272,604
2011-10-01,Retail,Central,Espresso,Caffe Mocha,23,800,27,62
2011-10-01,Retail,Central,Espresso,Decaf Espresso,0,430,46,46
2011-10-01,Retail,Central,Coffee,Amaretto,21,846,22,55
2011-10-01,Retail,Central,Coffee,Columbian,31,1000,10,72
2011-10-01,Retail,Central,Coffee,Decaf Irish Cream,10,598,-3,25
2011-10-01,Retail,Central,Herbal tea,Chamomile,45,320,-9,116
2011-10-01,Retail,Central,Herbal tea,Lemon,86,1698,-39,116
2011-10-01,Retail,Central,Tea,Darjeeling,39,244,19,98
2011-10-01,Retail,Central,Tea,Earl Grey,25,209,-16,60
2011-10-01,Retail,Central,Tea,Green Tea,34,240,-4,82
2011-10-01,Retail,Central,Espresso,Caffe Mocha,40,881,53,106
2011-10-01,Retail,Central,Espresso,Decaf Espresso,32,833,42,84
2011-10-01,Retail,Central,Coffee,Columbian,79,593,52,189
2011-10-01,Retail,Central,Coffee,Decaf Irish Cream,65,1053,52,151
2011-10-01,Wholesale,Central,Herbal tea,Chamomile,21,480,24,56
2011-10-01,Wholesale,Central,Herbal tea,Lemon,27,859,30,70
2011-10-01,Wholesale,Central,Tea,Darjeeling,82,788,96,218
2011-10-01,Wholesale,Central,Tea,Earl Grey,91,656,113,232
2011-10-01,Wholesale,Central,Espresso,Caffe Mocha,161,1267,137,343
2011-10-01,Wholesale,Central,Espresso,Decaf Espresso,54,404,18,128
2011-10-01,Wholesale,Central,Coffee,Amaretto,52,405,39,131
2011-10-01,Wholesale,Central,Coffee,Columbian,43,419,42,114
2011-10-01,Wholesale,Central,Coffee,Decaf Irish Cream,51,503,-7,130
2011-10-01,Retail,Central,Herbal tea,Chamomile,60,329,85,169
2011-10-01,Retail,Central,Herbal tea,Lemon,48,851,67,126
2011-10-01,Retail,Central,Tea,Darjeeling,46,449,45,120
2011-10-01,Retail,Central,Tea,Earl Grey,60,606,0,153
2011-10-01,Retail,Central,Espresso,Caffe Mocha,80,1055,71,185
2011-10-01,Retail,Central,Espresso,Decaf Espresso,22,573,15,54
2011-10-01,Retail,Central,Coffee,Amaretto,56,385,22,134
2011-10-01,Retail,Central,Coffee,Columbian,96,683,27,245
2011-10-01,Retail,Central,Coffee,Decaf Irish Cream,86,547,91,215
2011-10-01,Retail,East,Herbal tea,Lemon,79,593,50,189
2011-10-01,Retail,East,Herbal tea,Mint,65,1053,52,151
2011-10-01,Retail,East,Tea,Darjeeling,40,881,53,106
2011-10-01,Retail,East,Tea,Green Tea,24,806,27,64
2011-10-01,Retail,East,Espresso,Caffe Mocha,60,606,1,153
2011-10-01,Retail,East,Espresso,Decaf Espresso,47,375,31,118
2011-10-01,Retail,East,Coffee,Columbian,125,1119,171,334
2011-10-01,Wholesale,East,Herbal tea,Chamomile,22,573,15,54
2011-10-01,Wholesale,East,Herbal tea,Lemon,56,385,24,134
2011-10-01,Wholesale,East,Herbal tea,Mint,80,1055,71,185
2011-10-01,Wholesale,East,Tea,Darjeeling,38,871,52,100
2011-10-01,Wholesale,East,Tea,Green Tea,48,851,68,126
2011-10-01,Wholesale,East,Espresso,Caffe Mocha,96,683,27,245
2011-10-01,Wholesale,East,Espresso,Decaf Espresso,86,547,89,215
2011-10-01,Wholesale,East,Coffee,Columbian,82,788,95,218
2011-10-01,Wholesale,East,Coffee,Decaf Irish Cream,91,656,113,232
2011-10-01,Wholesale,East,Herbal tea,Lemon,54,404,19,128
2011-10-01,Wholesale,East,Tea,Darjeeling,27,859,30,70
2011-10-01,Wholesale,East,Tea,Green Tea,21,480,22,56
2011-10-01,Wholesale,East,Espresso,Caffe Mocha,51,542,-16,124
2011-10-01,Wholesale,East,Espresso,Regular Espresso,161,1267,137,343
2011-10-01,Wholesale,East,Coffee,Columbian,72,-3004,516,505
2011-10-01,Retail,East,Herbal tea,Lemon,34,240,-4,82
2011-10-01,Retail,East,Tea,Darjeeling,21,846,21,55
2011-10-01,Retail,East,Tea,Green Tea,0,430,47,46
2011-10-01,Retail,East,Espresso,Caffe Mocha,45,320,-10,116
2011-10-01,Retail,East,Espresso,Regular Espresso,25,209,-18,60
2011-10-01,Retail,East,Coffee,Amaretto,49,310,49,128
2011-10-01,Retail,East,Coffee,Columbian,45,447,36,121
2011-10-01,Wholesale,East,Herbal tea,Lemon,255,1622,191,547
2011-10-01,Wholesale,East,Herbal tea,Mint,239,4360,-252,175
2011-10-01,Wholesale,East,Tea,Darjeeling,108,971,171,282
2011-10-01,Wholesale,East,Tea,Earl Grey,123,915,199,322
2011-10-01,Wholesale,East,Tea,Green Tea,76,580,116,199
2011-10-01,Wholesale,East,Espresso,Caffe Mocha,125,3142,-300,74
2011-10-01,Wholesale,East,Espresso,Regular Espresso,239,1197,646,815
2011-10-01,Wholesale,East,Coffee,Columbian,260,2548,367,693
2011-10-01,Retail,South,Herbal tea,Chamomile,103,564,129,251
2011-10-01,Retail,South,Herbal tea,Lemon,79,593,50,189
2011-10-01,Retail,South,Coffee,Columbian,48,829,70,127
2011-10-01,Retail,South,Coffee,Decaf Irish Cream,48,851,67,126
2011-10-01,Retail,South,Espresso,Caffe Latte,60,-762,1,153
2011-10-01,Retail,South,Espresso,Caffe Mocha,60,329,86,169
2011-10-01,Retail,South,Espresso,Decaf Espresso,46,449,45,120
2011-10-01,Retail,South,Herbal tea,Chamomile,21,846,21,55
2011-10-01,Retail,South,Herbal tea,Lemon,31,1000,9,72
2011-10-01,Retail,South,Coffee,Columbian,45,447,34,121
2011-10-01,Retail,South,Coffee,Decaf Irish Cream,86,1698,-39,116
2011-10-01,Retail,South,Espresso,Caffe Latte,25,-466,-18,60
2011-10-01,Retail,South,Espresso,Caffe Mocha,45,320,-9,116
2011-10-01,Retail,South,Espresso,Decaf Espresso,39,244,21,98
2011-10-01,Retail,South,Herbal tea,Chamomile,56,385,24,134
2011-10-01,Retail,South,Herbal tea,Lemon,96,683,25,245
2011-10-01,Retail,South,Coffee,Columbian,90,572,110,218
2011-10-01,Retail,South,Coffee,Decaf Irish Cream,27,859,31,70
2011-10-01,Retail,South,Espresso,Caffe Latte,91,-1785,113,232
2011-10-01,Retail,South,Espresso,Caffe Mocha,21,480,22,56
2011-10-01,Retail,South,Espresso,Decaf Espresso,82,788,96,218
2011-10-01,Wholesale,South,Herbal tea,Chamomile,52,405,39,131
2011-10-01,Wholesale,South,Herbal tea,Lemon,43,419,42,114
2011-10-01,Wholesale,South,Coffee,Columbian,239,1246,275,554
2011-10-01,Wholesale,South,Coffee,Decaf Irish Cream,39,541,39,96
2011-10-01,Wholesale,South,Espresso,Caffe Latte,72,-868,82,194
2011-10-01,Wholesale,South,Espresso,Caffe Mocha,123,915,197,322
2011-10-01,Wholesale,South,Espresso,Decaf Espresso,76,580,116,199
2011-10-01,Retail,West,Tea,Darjeeling,45,320,-9,116
2011-10-01,Retail,West,Tea,Earl Grey,39,244,21,98
2011-10-01,Retail,West,Tea,Green Tea,25,209,-18,60
2011-10-01,Retail,West,Herbal tea,Chamomile,49,310,49,128
2011-10-01,Retail,West,Herbal tea,Lemon,45,447,34,121
2011-10-01,Retail,West,Herbal tea,Mint,86,1698,-40,116
2011-10-01,Retail,West,Espresso,Caffe Mocha,103,564,129,251
2011-10-01,Retail,West,Espresso,Decaf Espresso,40,881,55,106
2011-10-01,Retail,West,Coffee,Amaretto,65,1053,53,151
2011-10-01,Retail,West,Coffee,Columbian,47,375,33,118
2011-10-01,Retail,West,Coffee,Decaf Irish Cream,79,593,50,189
2011-10-01,Retail,West,Espresso,Caffe Latte,32,833,42,84
2011-10-01,Wholesale,West,Tea,Darjeeling,123,915,199,322
2011-10-01,Wholesale,West,Tea,Earl Grey,76,580,117,199
2011-10-01,Wholesale,West,Tea,Green Tea,72,650,83,194
2011-10-01,Wholesale,West,Herbal tea,Chamomile,108,971,171,282
2011-10-01,Wholesale,West,Herbal tea,Lemon,239,1246,276,554
2011-10-01,Wholesale,West,Herbal tea,Mint,39,541,39,96
2011-10-01,Wholesale,West,Espresso,Caffe Mocha,125,898,40,318
2011-10-01,Wholesale,West,Espresso,Decaf Espresso,257,1662,334,637
2011-10-01,Wholesale,West,Coffee,Amaretto,122,2555,-110,116
2011-10-01,Wholesale,West,Coffee,Columbian,260,2548,367,693
2011-10-01,Wholesale,West,Coffee,Decaf Irish Cream,154,3654,-174,139
2011-10-01,Wholesale,West,Espresso,Caffe Latte,239,1755,221,509
2011-10-01,Retail,West,Tea,Darjeeling,257,1662,332,637
2011-10-01,Retail,West,Tea,Earl Grey,239,1755,221,509
2011-10-01,Retail,West,Tea,Green Tea,255,7058,-539,22
2011-10-01,Retail,West,Herbal tea,Chamomile,125,898,39,318
2011-10-01,Retail,West,Herbal tea,Lemon,154,1132,178,391
2011-10-01,Retail,West,Herbal tea,Mint,122,789,169,318
2011-10-01,Retail,West,Espresso,Caffe Mocha,21,846,21,55
2011-10-01,Retail,West,Espresso,Decaf Espresso,23,800,25,62
2011-10-01,Retail,West,Coffee,Columbian,34,240,-3,82
2011-10-01,Retail,West,Coffee,Decaf Irish Cream,31,1000,10,72
2011-10-01,Retail,West,Espresso,Caffe Latte,0,430,47,46
2011-10-01,Retail,West,Tea,Darjeeling,21,480,24,56
2011-10-01,Retail,West,Tea,Earl Grey,82,788,95,218
2011-10-01,Retail,West,Tea,Green Tea,91,656,113,232
2011-10-01,Retail,West,Herbal tea,Chamomile,25,820,25,65
2011-10-01,Retail,West,Herbal tea,Lemon,90,572,108,218
2011-10-01,Retail,West,Espresso,Caffe Latte,54,404,18,128
2011-10-01,Retail,West,Espresso,Caffe Mocha,52,405,40,131
2011-10-01,Retail,West,Espresso,Decaf Espresso,161,1267,135,343
2011-10-01,Retail,West,Coffee,Amaretto,51,503,-7,130
2011-10-01,Retail,West,Coffee,Columbian,60,463,31,153
2011-10-01,Retail,West,Coffee,Decaf Irish Cream,43,419,43,114
2011-10-01,Retail,West,Tea,Darjeeling,60,329,85,169
2011-10-01,Retail,West,Tea,Earl Grey,46,449,46,120
2011-10-01,Retail,West,Tea,Green Tea,60,606,0,153
2011-10-01,Retail,West,Herbal tea,Chamomile,125,1119,171,334
2011-10-01,Retail,West,Herbal tea,Lemon,48,829,70,127
2011-10-01,Retail,West,Espresso,Caffe Latte,22,573,15,54
2011-10-01,Retail,West,Espresso,Caffe Mocha,56,385,24,134
2011-10-01,Retail,West,Espresso,Decaf Espresso,80,1055,71,185
2011-10-01,Retail,West,Coffee,Columbian,68,438,83,178
2011-10-01,Retail,West,Coffee,Decaf Irish Cream,96,683,25,245
2011-11-01,Wholesale,Central,Herbal tea,Chamomile,181,1283,159,387
2011-11-01,Wholesale,Central,Herbal tea,Lemon,52,509,-6,133
2011-11-01,Wholesale,Central,Herbal tea,Mint,59,411,47,147
2011-11-01,Wholesale,Central,Tea,Darjeeling,55,410,22,132
2011-11-01,Wholesale,Central,Tea,Earl Grey,57,1042,43,133
2011-11-01,Wholesale,Central,Tea,Green Tea,88,561,104,213
2011-11-01,Wholesale,Central,Espresso,Caffe Mocha,50,589,71,131
2011-11-01,Wholesale,Central,Espresso,Decaf Espresso,75,659,86,201
2011-11-01,Wholesale,Central,Coffee,Amaretto,118,930,190,309
2011-11-01,Wholesale,Central,Coffee,Columbian,40,536,40,98
2011-11-01,Wholesale,Central,Coffee,Decaf Irish Cream,81,984,125,211
2011-11-01,Wholesale,Central,Herbal tea,Chamomile,118,930,188,309
2011-11-01,Wholesale,Central,Herbal tea,Lemon,40,536,40,98
2011-11-01,Wholesale,Central,Herbal tea,Mint,81,984,125,211
2011-11-01,Wholesale,Central,Tea,Darjeeling,50,589,71,131
2011-11-01,Wholesale,Central,Tea,Earl Grey,75,659,88,201
2011-11-01,Wholesale,Central,Espresso,Caffe Mocha,228,1691,291,567
2011-11-01,Wholesale,Central,Espresso,Decaf Espresso,211,1778,191,451
2011-11-01,Wholesale,Central,Coffee,Columbian,173,1150,206,439
2011-11-01,Wholesale,Central,Coffee,Decaf Irish Cream,113,803,157,296
2011-11-01,Retail,Central,Herbal tea,Chamomile,228,1691,291,567
2011-11-01,Retail,Central,Herbal tea,Lemon,113,803,159,296
2011-11-01,Retail,Central,Tea,Darjeeling,211,1778,191,451
2011-11-01,Retail,Central,Tea,Earl Grey,245,1784,257,581
2011-11-01,Retail,Central,Espresso,Caffe Mocha,22,802,24,60
2011-11-01,Retail,Central,Espresso,Decaf Espresso,0,387,46,46
2011-11-01,Retail,Central,Coffee,Amaretto,15,848,12,42
2011-11-01,Retail,Central,Coffee,Columbian,29,1003,7,68
2011-11-01,Retail,Central,Coffee,Decaf Irish Cream,10,596,-4,25
2011-11-01,Retail,Central,Herbal tea,Chamomile,44,325,-12,113
2011-11-01,Retail,Central,Herbal tea,Lemon,82,1804,-13,130
2011-11-01,Retail,Central,Tea,Darjeeling,35,248,13,87
2011-11-01,Retail,Central,Tea,Earl Grey,34,211,-4,81
2011-11-01,Retail,Central,Tea,Green Tea,33,243,-6,79
2011-11-01,Retail,Central,Espresso,Caffe Mocha,54,885,76,141
2011-11-01,Retail,Central,Espresso,Decaf Espresso,33,836,40,86
2011-11-01,Retail,Central,Coffee,Columbian,82,601,56,196
2011-11-01,Retail,Central,Coffee,Decaf Irish Cream,69,1060,56,160
2011-11-01,Wholesale,Central,Herbal tea,Chamomile,32,482,43,85
2011-11-01,Wholesale,Central,Herbal tea,Lemon,36,862,45,94
2011-11-01,Wholesale,Central,Tea,Darjeeling,78,798,92,210
2011-11-01,Wholesale,Central,Tea,Earl Grey,102,666,132,261
2011-11-01,Wholesale,Central,Espresso,Caffe Mocha,181,1283,159,387
2011-11-01,Wholesale,Central,Espresso,Decaf Espresso,55,410,24,132
2011-11-01,Wholesale,Central,Coffee,Amaretto,59,411,49,147
2011-11-01,Wholesale,Central,Coffee,Columbian,46,424,47,121
2011-11-01,Wholesale,Central,Coffee,Decaf Irish Cream,52,509,-4,133
2011-11-01,Retail,Central,Herbal tea,Chamomile,53,321,71,150
2011-11-01,Retail,Central,Herbal tea,Lemon,31,856,40,83
2011-11-01,Retail,Central,Tea,Darjeeling,49,454,49,128
2011-11-01,Retail,Central,Tea,Earl Grey,61,613,3,157
2011-11-01,Retail,Central,Espresso,Caffe Mocha,75,1063,67,175
2011-11-01,Retail,Central,Espresso,Decaf Espresso,22,570,16,55
2011-11-01,Retail,Central,Coffee,Amaretto,54,391,21,129
2011-11-01,Retail,Central,Coffee,Columbian,94,694,24,239
2011-11-01,Retail,Central,Coffee,Decaf Irish Cream,77,557,76,192
2011-11-01,Retail,East,Herbal tea,Lemon,82,601,56,196
2011-11-01,Retail,East,Herbal tea,Mint,69,1060,56,160
2011-11-01,Retail,East,Tea,Darjeeling,54,885,76,141
2011-11-01,Retail,East,Tea,Green Tea,36,809,49,96
2011-11-01,Retail,East,Espresso,Caffe Mocha,61,613,3,157
2011-11-01,Retail,East,Espresso,Decaf Espresso,53,380,39,132
2011-11-01,Retail,East,Coffee,Columbian,130,1134,181,346
2011-11-01,Wholesale,East,Herbal tea,Chamomile,22,570,16,55
2011-11-01,Wholesale,East,Herbal tea,Lemon,54,391,19,129
2011-11-01,Wholesale,East,Herbal tea,Mint,75,1063,65,175
2011-11-01,Wholesale,East,Tea,Darjeeling,28,875,34,75
2011-11-01,Wholesale,East,Tea,Green Tea,31,856,42,83
2011-11-01,Wholesale,East,Espresso,Caffe Mocha,94,694,22,239
2011-11-01,Wholesale,East,Espresso,Decaf Espresso,77,557,76,192
2011-11-01,Wholesale,East,Coffee,Columbian,78,798,93,210
2011-11-01,Wholesale,East,Coffee,Decaf Irish Cream,102,666,132,261
2011-11-01,Wholesale,East,Herbal tea,Lemon,55,410,22,132
2011-11-01,Wholesale,East,Tea,Darjeeling,36,862,46,94
2011-11-01,Wholesale,East,Tea,Green Tea,32,482,43,85
2011-11-01,Wholesale,East,Espresso,Caffe Mocha,52,554,-12,128
2011-11-01,Wholesale,East,Espresso,Regular Espresso,181,1283,160,387
2011-11-01,Wholesale,East,Coffee,Columbian,75,-3287,481,484
2011-11-01,Retail,East,Herbal tea,Lemon,33,243,-6,79
2011-11-01,Retail,East,Tea,Darjeeling,15,848,12,42
2011-11-01,Retail,East,Tea,Green Tea,0,387,47,46
2011-11-01,Retail,East,Espresso,Caffe Mocha,44,325,-12,113
2011-11-01,Retail,East,Espresso,Regular Espresso,34,211,-4,81
2011-11-01,Retail,East,Coffee,Amaretto,46,316,45,120
2011-11-01,Retail,East,Coffee,Columbian,43,452,30,116
2011-11-01,Wholesale,East,Herbal tea,Lemon,245,1704,303,614
2011-11-01,Wholesale,East,Herbal tea,Mint,225,4742,-232,171
2011-11-01,Wholesale,East,Tea,Darjeeling,81,984,125,211
2011-11-01,Wholesale,East,Tea,Earl Grey,118,930,188,309
2011-11-01,Wholesale,East,Tea,Green Tea,50,589,70,131
2011-11-01,Wholesale,East,Espresso,Caffe Mocha,121,3385,-300,65
2011-11-01,Wholesale,East,Espresso,Regular Espresso,211,933,565,719
2011-11-01,Wholesale,East,Coffee,Columbian,249,2580,350,664
2011-11-01,Retail,South,Herbal tea,Chamomile,101,552,126,246
2011-11-01,Retail,South,Herbal tea,Lemon,82,601,56,196
2011-11-01,Retail,South,Coffee,Columbian,47,834,65,123
2011-11-01,Retail,South,Coffee,Decaf Irish Cream,31,856,42,83
2011-11-01,Retail,South,Espresso,Caffe Latte,61,-906,1,157
2011-11-01,Retail,South,Espresso,Caffe Mocha,53,321,73,150
2011-11-01,Retail,South,Espresso,Decaf Espresso,49,454,50,128
2011-11-01,Retail,South,Herbal tea,Chamomile,15,848,13,42
2011-11-01,Retail,South,Herbal tea,Lemon,29,1003,7,68
2011-11-01,Retail,South,Coffee,Columbian,43,452,30,116
2011-11-01,Retail,South,Coffee,Decaf Irish Cream,82,1804,-12,130
2011-11-01,Retail,South,Espresso,Caffe Latte,34,-522,-6,81
2011-11-01,Retail,South,Espresso,Caffe Mocha,44,325,-10,113
2011-11-01,Retail,South,Espresso,Decaf Espresso,35,248,12,87
2011-11-01,Retail,South,Herbal tea,Chamomile,54,391,19,129
2011-11-01,Retail,South,Herbal tea,Lemon,94,694,22,239
2011-11-01,Retail,South,Coffee,Columbian,88,561,105,213
2011-11-01,Retail,South,Coffee,Decaf Irish Cream,36,862,45,94
2011-11-01,Retail,South,Espresso,Caffe Latte,102,-2003,132,261
2011-11-01,Retail,South,Espresso,Caffe Mocha,32,482,43,85
2011-11-01,Retail,South,Espresso,Decaf Espresso,78,798,92,210
2011-11-01,Wholesale,South,Herbal tea,Chamomile,59,411,47,147
2011-11-01,Wholesale,South,Herbal tea,Lemon,46,424,46,121
2011-11-01,Wholesale,South,Coffee,Columbian,225,1272,258,522
2011-11-01,Wholesale,South,Coffee,Decaf Irish Cream,40,536,39,98
2011-11-01,Wholesale,South,Espresso,Caffe Latte,75,-1050,88,201
2011-11-01,Wholesale,South,Espresso,Caffe Mocha,118,930,188,309
2011-11-01,Wholesale,South,Espresso,Decaf Espresso,50,589,71,131
2011-11-01,Retail,West,Tea,Darjeeling,44,325,-10,113
2011-11-01,Retail,West,Tea,Earl Grey,35,248,13,87
2011-11-01,Retail,West,Tea,Green Tea,34,211,-4,81
2011-11-01,Retail,West,Herbal tea,Chamomile,46,316,45,120
2011-11-01,Retail,West,Herbal tea,Lemon,43,452,30,116
2011-11-01,Retail,West,Herbal tea,Mint,82,1804,-12,130
2011-11-01,Retail,West,Espresso,Caffe Mocha,101,552,126,246
2011-11-01,Retail,West,Espresso,Decaf Espresso,54,885,77,141
2011-11-01,Retail,West,Coffee,Amaretto,69,1060,58,160
2011-11-01,Retail,West,Coffee,Columbian,53,380,40,132
2011-11-01,Retail,West,Coffee,Decaf Irish Cream,82,601,56,196
2011-11-01,Retail,West,Espresso,Caffe Latte,33,836,40,86
2011-11-01,Wholesale,West,Tea,Darjeeling,118,930,190,309
2011-11-01,Wholesale,West,Tea,Earl Grey,50,589,70,131
2011-11-01,Wholesale,West,Tea,Green Tea,75,659,88,201
2011-11-01,Wholesale,West,Herbal tea,Chamomile,81,984,125,211
2011-11-01,Wholesale,West,Herbal tea,Lemon,225,1272,258,522
2011-11-01,Wholesale,West,Herbal tea,Mint,40,536,40,98
2011-11-01,Wholesale,West,Espresso,Caffe Mocha,121,912,39,308
2011-11-01,Wholesale,West,Espresso,Decaf Espresso,228,1691,292,567
2011-11-01,Wholesale,West,Coffee,Amaretto,113,2758,-83,124
2011-11-01,Wholesale,West,Coffee,Columbian,249,2580,349,664
2011-11-01,Wholesale,West,Coffee,Decaf Irish Cream,173,3909,-188,156
2011-11-01,Wholesale,West,Espresso,Caffe Latte,211,1778,191,451
