order_date,market,region,product_category,product,estimated_cost,estimated_gross_profit,estimated_net_profit,estimated_sales,cost,inventory,gross_profit,net_profit,sales
2011-08-01,Wholesale,East,Espresso,Caffe Mocha,120,190,60,310,133,705,184,48,314
2011-08-01,Wholesale,East,Espresso,Decaf Espresso,90,130,80,220,99,565,132,101,229
2011-08-01,Wholesale,East,Coffee,Columbian,100,170,120,270,114,810,172,144,283
2011-08-01,Wholesale,East,Coffee,Decaf Irish Cream,110,150,100,260,116,678,161,141,275
2011-08-01,Wholesale,East,Herbal tea,Lemon,30,50,20,80,49,414,60,12,108
2011-08-01,Wholesale,East,Tea,Darjeeling,20,30,20,50,22,865,33,22,55
2011-08-01,Wholesale,East,Tea,Green Tea,10,30,20,40,16,484,25,12,41
2011-08-01,Wholesale,East,Espresso,Caffe Mocha,30,70,20,100,37,540,68,8,104
2011-08-01,Wholesale,East,Espresso,Regular Espresso,130,150,100,280,145,1292,146,113,288
2011-08-01,Wholesale,East,Coffee,Columbian,40,590,560,630,52,-2033,612,777,658
2011-08-01,Retail,East,Herbal tea,Lemon,20,40,10,60,38,248,48,1,85
2011-08-01,Retail,East,Tea,Darjeeling,20,40,30,60,25,851,38,28,62
2011-08-01,Retail,East,Tea,Green Tea,0,40,30,40,0,516,43,43,43
2011-08-01,Retail,East,Espresso,Caffe Mocha,60,80,10,140,63,332,88,1,150
2011-08-01,Retail,East,Espresso,Regular Espresso,20,40,0,60,29,215,36,-12,64
2011-08-01,Retail,East,Coffee,Amaretto,50,90,70,140,61,322,90,66,150
2011-08-01,Retail,East,Coffee,Columbian,60,90,60,150,64,460,96,61,159
2011-08-01,Wholesale,East,Herbal tea,Lemon,210,290,180,500,284,1565,369,316,647
2011-08-01,Wholesale,East,Herbal tea,Mint,230,-140,-230,90,311,3422,-187,-420,123
2011-08-01,Wholesale,East,Tea,Darjeeling,130,210,170,340,132,994,191,199,320
2011-08-01,Wholesale,East,Tea,Earl Grey,130,190,150,320,123,941,178,184,298
2011-08-01,Wholesale,East,Tea,Green Tea,100,160,130,260,100,598,145,145,243
2011-08-01,Wholesale,East,Espresso,Caffe Mocha,160,-90,-260,70,173,2615,-95,-392,77
2011-08-01,Wholesale,East,Espresso,Regular Espresso,250,280,190,530,266,1319,277,247,538
2011-08-01,Wholesale,East,Coffee,Columbian,340,520,370,860,364,2617,546,508,902
2011-08-01,Retail,South,Herbal tea,Chamomile,70,100,70,170,77,581,99,84,174
2011-08-01,Retail,South,Herbal tea,Lemon,60,90,40,150,72,606,88,39,159
2011-08-01,Retail,South,Coffee,Columbian,60,80,60,140,48,839,70,63,117
2011-08-01,Retail,South,Coffee,Decaf Irish Cream,70,120,100,190,63,864,91,87,153
2011-08-01,Retail,South,Espresso,Caffe Latte,30,60,10,90,44,-508,61,-10,104
2011-08-01,Retail,South,Espresso,Caffe Mocha,40,60,40,100,47,366,79,57,125
2011-08-01,Retail,South,Espresso,Decaf Espresso,30,40,20,70,36,458,54,29,89
2011-08-01,Retail,South,Herbal tea,Chamomile,20,40,30,60,25,851,38,26,62
2011-08-01,Retail,South,Herbal tea,Lemon,30,50,20,80,41,1007,49,21,89
2011-08-01,Retail,South,Coffee,Columbian,80,120,70,200,64,460,96,61,159
2011-08-01,Retail,South,Coffee,Decaf Irish Cream,150,20,-30,170,120,1439,19,-58,138
2011-08-01,Retail,South,Espresso,Caffe Latte,20,30,0,50,29,-347,36,-11,64
2011-08-01,Retail,South,Espresso,Caffe Mocha,50,70,0,120,63,332,88,3,150
2011-08-01,Retail,South,Espresso,Decaf Espresso,30,60,30,90,45,253,60,25,104
2011-08-01,Retail,South,Herbal tea,Chamomile,60,70,20,130,63,397,77,28,139
2011-08-01,Retail,South,Herbal tea,Lemon,120,190,60,310,133,705,184,47,314
2011-08-01,Retail,South,Coffee,Columbian,80,110,80,190,68,587,87,73,154
2011-08-01,Retail,South,Coffee,Decaf Irish Cream,20,40,30,60,22,865,33,22,55
2011-08-01,Retail,South,Espresso,Caffe Latte,90,140,100,230,116,-1278,161,141,275
2011-08-01,Retail,South,Espresso,Caffe Mocha,10,20,20,30,16,484,25,14,41
2011-08-01,Retail,South,Espresso,Decaf Espresso,90,150,100,240,114,810,172,142,283
2011-08-01,Wholesale,South,Herbal tea,Chamomile,40,60,30,100,46,415,62,26,107
2011-08-01,Wholesale,South,Herbal tea,Lemon,30,50,30,80,34,428,51,26,84
2011-08-01,Wholesale,South,Coffee,Columbian,390,450,340,840,311,1296,367,345,672
2011-08-01,Wholesale,South,Coffee,Decaf Irish Cream,60,90,70,150,52,554,68,54,119
2011-08-01,Wholesale,South,Espresso,Caffe Latte,40,70,40,110,52,-587,79,41,130
2011-08-01,Wholesale,South,Espresso,Caffe Mocha,100,150,120,250,123,941,178,184,298
2011-08-01,Wholesale,South,Espresso,Decaf Espresso,80,130,110,210,100,598,145,145,243
2011-08-01,Retail,West,Tea,Darjeeling,40,60,10,100,63,332,88,3,150
2011-08-01,Retail,West,Tea,Earl Grey,20,50,30,70,45,253,60,26,104
2011-08-01,Retail,West,Tea,Green Tea,10,30,10,40,29,215,36,-12,64
2011-08-01,Retail,West,Herbal tea,Chamomile,50,80,60,130,61,322,90,68,150
2011-08-01,Retail,West,Herbal tea,Lemon,50,90,60,140,64,460,96,61,159
2011-08-01,Retail,West,Herbal tea,Mint,100,20,-30,120,120,1439,19,-57,138
2011-08-01,Retail,West,Coffee,Amaretto,60,70,40,130,50,1064,60,33,109
2011-08-01,Retail,West,Coffee,Columbian,50,70,40,120,42,384,56,21,97
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,90,110,60,200,72,606,88,37,159
2011-08-01,Retail,West,Espresso,Caffe Latte,30,40,30,70,32,841,48,39,79
2011-08-01,Retail,West,Espresso,Caffe Mocha,70,90,60,160,77,581,99,86,174
2011-08-01,Retail,West,Espresso,Decaf Espresso,30,40,30,70,34,890,49,39,82
2011-08-01,Wholesale,West,Tea,Darjeeling,80,120,100,200,123,941,178,184,298
2011-08-01,Wholesale,West,Tea,Earl Grey,60,100,90,160,100,598,145,145,243
2011-08-01,Wholesale,West,Tea,Green Tea,30,50,20,80,52,662,79,41,130
2011-08-01,Wholesale,West,Herbal tea,Chamomile,110,170,140,280,132,994,191,197,320
2011-08-01,Wholesale,West,Herbal tea,Lemon,260,330,240,590,311,1296,367,344,672
2011-08-01,Wholesale,West,Herbal tea,Mint,40,60,40,100,52,554,68,52,119
2011-08-01,Wholesale,West,Coffee,Amaretto,190,-90,-150,100,154,2105,-67,-192,86
2011-08-01,Wholesale,West,Coffee,Columbian,450,680,520,1130,364,2617,546,508,902
2011-08-01,Wholesale,West,Coffee,Decaf Irish Cream,240,-40,-140,200,196,3139,-30,-189,165
2011-08-01,Wholesale,West,Espresso,Caffe Latte,250,260,170,510,266,1797,266,230,527
2011-08-01,Wholesale,West,Espresso,Caffe Mocha,160,230,60,390,173,927,239,69,408
2011-08-01,Wholesale,West,Espresso,Decaf Espresso,280,370,250,650,295,1714,392,362,681
2011-08-01,Retail,West,Tea,Darjeeling,190,270,190,460,295,1714,392,362,681
2011-08-01,Retail,West,Tea,Earl Grey,170,190,130,360,266,1797,266,230,527
2011-08-01,Retail,West,Tea,Green Tea,180,-180,-260,0,284,5807,-284,-558,21
2011-08-01,Retail,West,Herbal tea,Chamomile,140,220,70,360,173,927,239,68,408
2011-08-01,Retail,West,Herbal tea,Lemon,160,250,170,410,196,1167,271,225,463
2011-08-01,Retail,West,Herbal tea,Mint,130,200,150,330,154,817,222,207,373
2011-08-01,Retail,West,Coffee,Columbian,40,60,20,100,38,248,48,1,85
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,50,60,30,110,41,1007,49,22,89
2011-08-01,Retail,West,Espresso,Caffe Latte,0,40,30,40,0,516,43,44,43
2011-08-01,Retail,West,Espresso,Caffe Mocha,20,40,30,60,25,851,38,26,62
2011-08-01,Retail,West,Espresso,Decaf Espresso,20,30,20,50,23,806,35,23,57
2011-08-01,Retail,West,Tea,Darjeeling,10,10,10,20,16,484,25,12,41
2011-08-01,Retail,West,Tea,Earl Grey,70,120,80,190,114,810,172,144,283
2011-08-01,Retail,West,Tea,Green Tea,70,110,70,180,116,678,161,141,275
2011-08-01,Retail,West,Herbal tea,Chamomile,20,30,30,50,25,826,37,26,61
2011-08-01,Retail,West,Herbal tea,Lemon,50,80,60,130,68,587,87,73,154
2011-08-01,Retail,West,Coffee,Amaretto,40,70,20,110,37,513,52,-15,88
2011-08-01,Retail,West,Coffee,Columbian,50,90,40,140,47,474,67,11,113
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,40,60,40,100,34,428,51,26,84
2011-08-01,Retail,West,Espresso,Caffe Latte,40,60,20,100,49,414,60,12,108
2011-08-01,Retail,West,Espresso,Caffe Mocha,40,60,30,100,46,415,62,26,107
2011-08-01,Retail,West,Espresso,Decaf Espresso,130,140,90,270,145,1292,146,112,288
2011-08-01,Retail,West,Tea,Darjeeling,30,50,30,80,47,366,79,58,125
2011-08-01,Retail,West,Tea,Earl Grey,20,40,30,60,36,458,54,28,89
2011-08-01,Retail,West,Tea,Green Tea,20,50,10,70,44,617,61,-11,104
2011-08-01,Retail,West,Herbal tea,Chamomile,70,120,80,190,90,1139,135,104,223
2011-08-01,Retail,West,Herbal tea,Lemon,40,60,50,100,48,839,70,62,117
2011-08-01,Retail,West,Coffee,Columbian,100,160,120,260,86,454,125,105,209
2011-08-01,Retail,West,Coffee,Decaf Irish Cream,160,230,100,390,133,705,184,47,314
2011-08-01,Retail,West,Espresso,Caffe Latte,20,40,30,60,30,581,39,23,68
2011-08-01,Retail,West,Espresso,Caffe Mocha,60,70,20,130,63,397,77,28,139
2011-08-01,Retail,West,Espresso,Decaf Espresso,90,120,90,210,103,1073,123,98,224
2011-09-01,Wholesale,Central,Herbal tea,Chamomile,130,140,90,270,155,1280,155,129,330
2011-09-01,Wholesale,Central,Herbal tea,Lemon,40,70,20,110,52,509,74,-3,134
2011-09-01,Wholesale,Central,Herbal tea,Mint,40,70,40,110,53,410,72,40,133
2011-09-01,Wholesale,Central,Tea,Darjeeling,30,50,10,80,45,409,57,10,109
2011-09-01,Wholesale,Central,Tea,Earl Grey,40,50,20,90,51,1042,62,37,120
2011-09-01,Wholesale,Central,Tea,Green Tea,50,70,50,120,61,579,79,70,149
2011-09-01,Wholesale,Central,Coffee,Amaretto,130,180,140,310,123,928,179,199,322
2011-09-01,Wholesale,Central,Coffee,Columbian,60,70,50,130,58,548,74,62,141
2011-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,100,150,120,250,100,981,145,157,261
2011-09-01,Wholesale,Central,Espresso,Caffe Mocha,90,140,110,230,81,588,118,125,212
2011-09-01,Wholesale,Central,Espresso,Decaf Espresso,60,110,60,170,60,656,90,58,160
2011-09-01,Wholesale,Central,Herbal tea,Chamomile,100,160,140,260,123,928,179,197,322
2011-09-01,Wholesale,Central,Herbal tea,Lemon,40,70,50,110,58,548,74,64,141
2011-09-01,Wholesale,Central,Herbal tea,Mint,80,130,110,210,100,981,145,157,261
2011-09-01,Wholesale,Central,Tea,Darjeeling,60,110,80,170,81,588,118,125,212
2011-09-01,Wholesale,Central,Tea,Earl Grey,50,80,40,130,60,656,90,59,160
2011-09-01,Wholesale,Central,Coffee,Columbian,170,230,140,400,162,1148,225,191,412
2011-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,120,190,140,310,122,801,176,171,318
2011-09-01,Wholesale,Central,Espresso,Caffe Mocha,290,400,280,690,253,1686,336,326,628
2011-09-01,Wholesale,Central,Espresso,Decaf Espresso,280,300,210,580,249,1775,249,230,531
2011-09-01,Retail,Central,Herbal tea,Chamomile,210,300,210,510,253,1686,336,326,628
2011-09-01,Retail,Central,Herbal tea,Lemon,100,160,120,260,122,801,176,171,318
2011-09-01,Retail,Central,Tea,Darjeeling,210,220,140,430,249,1775,249,230,531
2011-09-01,Retail,Central,Tea,Earl Grey,250,340,210,590,302,1783,370,331,716
2011-09-01,Retail,Central,Espresso,Decaf Espresso,0,50,40,50,0,473,43,47,46
2011-09-01,Retail,Central,Coffee,Amaretto,20,30,20,50,19,848,29,19,51
2011-09-01,Retail,Central,Coffee,Columbian,30,40,20,70,33,1003,39,10,77
2011-09-01,Retail,Central,Coffee,Decaf Irish Cream,10,20,10,30,15,600,20,4,37
2011-09-01,Retail,Central,Espresso,Caffe Mocha,20,40,30,60,23,803,35,27,62
2011-09-01,Retail,Central,Herbal tea,Chamomile,30,60,10,90,44,325,62,-10,113
2011-09-01,Retail,Central,Herbal tea,Lemon,80,20,-10,100,104,1574,11,-65,123
2011-09-01,Retail,Central,Tea,Darjeeling,30,50,20,80,39,248,52,19,97
2011-09-01,Retail,Central,Tea,Earl Grey,20,20,-10,40,24,212,30,-18,58
2011-09-01,Retail,Central,Tea,Green Tea,30,50,10,80,40,244,51,3,97
2011-09-01,Retail,Central,Espresso,Decaf Espresso,30,60,50,90,32,837,47,40,84
2011-09-01,Retail,Central,Coffee,Columbian,70,80,30,150,67,599,83,37,160
2011-09-01,Retail,Central,Coffee,Decaf Irish Cream,60,80,50,140,62,1059,74,50,145
2011-09-01,Retail,Central,Espresso,Caffe Mocha,50,70,50,120,44,886,64,61,115
2011-09-01,Wholesale,Central,Herbal tea,Chamomile,10,30,30,40,20,482,30,21,53
2011-09-01,Wholesale,Central,Herbal tea,Lemon,20,40,40,60,29,862,43,34,77
2011-09-01,Wholesale,Central,Tea,Darjeeling,80,130,70,210,99,798,150,129,265
2011-09-01,Wholesale,Central,Tea,Earl Grey,80,120,80,200,96,666,134,120,245
2011-09-01,Wholesale,Central,Espresso,Decaf Espresso,50,70,30,120,45,409,57,9,109
2011-09-01,Wholesale,Central,Coffee,Amaretto,50,80,50,130,53,410,72,42,133
2011-09-01,Wholesale,Central,Coffee,Columbian,40,70,40,110,43,424,64,43,114
2011-09-01,Wholesale,Central,Coffee,Decaf Irish Cream,50,80,20,130,52,509,74,-4,134
2011-09-01,Wholesale,Central,Espresso,Caffe Mocha,170,190,130,360,155,1280,155,129,330
2011-09-01,Retail,Central,Herbal tea,Chamomile,40,90,70,130,57,349,94,79,161
2011-09-01,Retail,Central,Herbal tea,Lemon,40,70,60,110,51,857,75,74,134
2011-09-01,Retail,Central,Tea,Darjeeling,30,60,30,90,46,454,67,46,120
2011-09-01,Retail,Central,Tea,Earl Grey,50,80,10,130,62,612,87,3,159
2011-09-01,Retail,Central,Espresso,Decaf Espresso,30,50,30,80,33,577,43,31,81
2011-09-01,Retail,Central,Coffee,Amaretto,70,80,30,150,67,391,82,34,159
2011-09-01,Retail,Central,Coffee,Columbian,90,140,40,230,93,692,130,24,238
2011-09-01,Retail,Central,Coffee,Decaf Irish Cream,90,110,70,200,85,555,114,86,212
2011-09-01,Retail,Central,Espresso,Caffe Mocha,90,120,80,210,83,1063,99,79,194
2011-09-01,Retail,East,Herbal tea,Lemon,50,60,20,110,67,599,83,36,160
2011-09-01,Retail,East,Herbal tea,Mint,40,60,40,100,62,1059,74,49,145
2011-09-01,Retail,East,Tea,Darjeeling,40,70,50,110,44,886,64,61,115
2011-09-01,Retail,East,Tea,Green Tea,20,40,30,60,23,809,34,25,61
2011-09-01,Retail,East,Espresso,Caffe Mocha,50,90,20,140,62,612,87,3,159
2011-09-01,Retail,East,Espresso,Decaf Espresso,40,70,40,110,48,380,65,34,120
2011-09-01,Retail,East,Coffee,Columbian,90,150,110,240,103,1130,155,135,275
2011-09-01,Wholesale,East,Herbal tea,Chamomile,20,30,20,50,33,577,43,31,81
2011-09-01,Wholesale,East,Herbal tea,Lemon,50,60,20,110,67,391,82,36,159
2011-09-01,Wholesale,East,Herbal tea,Mint,60,80,50,140,83,1063,99,79,194
2011-09-01,Wholesale,East,Tea,Darjeeling,30,60,50,90,35,875,52,47,93
2011-09-01,Wholesale,East,Tea,Green Tea,50,80,60,130,51,857,75,73,134
2011-09-01,Wholesale,East,Espresso,Caffe Mocha,80,130,40,210,93,692,130,25,238
2011-09-01,Wholesale,East,Espresso,Decaf Espresso,80,110,70,190,85,555,114,86,212
2011-09-01,Wholesale,East,Coffee,Columbian,90,140,100,230,99,798,150,128,265
2011-09-01,Wholesale,East,Coffee,Decaf Irish Cream,90,120,80,210,96,666,134,120,245
2011-09-01,Wholesale,East,Herbal tea,Lemon,30,40,10,70,45,409,57,9,109
2011-09-01,Wholesale,East,Tea,Darjeeling,30,40,30,70,29,862,43,34,77
2011-09-01,Wholesale,East,Tea,Green Tea,20,30,20,50,20,482,30,19,53
2011-09-01,Wholesale,East,Espresso,Caffe Mocha,40,50,-10,90,52,520,46,-46,104
2011-09-01,Wholesale,East,Espresso,Regular Espresso,140,160,100,300,155,1280,155,129,330
2011-09-01,Wholesale,East,Coffee,Columbian,50,490,460,540,60,-2572,516,690,614
2011-09-01,Retail,East,Herbal tea,Lemon,30,40,10,70,40,244,51,3,97
2011-09-01,Retail,East,Tea,Darjeeling,20,30,20,50,19,848,29,18,51
2011-09-01,Retail,East,Tea,Green Tea,0,40,30,40,0,473,43,46,46
2011-09-01,Retail,East,Espresso,Caffe Mocha,40,60,10,100,44,325,62,-10,113
2011-09-01,Retail,East,Espresso,Regular Espresso,20,30,0,50,24,212,30,-18,58
2011-09-01,Retail,East,Coffee,Amaretto,40,70,50,110,49,315,71,49,128
2011-09-01,Retail,East,Coffee,Columbian,50,80,50,130,55,453,84,50,148
2011-09-01,Wholesale,East,Herbal tea,Lemon,220,200,90,420,302,1518,239,137,577
2011-09-01,Wholesale,East,Herbal tea,Mint,190,-110,-180,80,251,3948,-139,-353,119
2011-09-01,Wholesale,East,Tea,Darjeeling,100,160,130,260,100,981,145,157,261
2011-09-01,Wholesale,East,Tea,Earl Grey,130,190,150,320,123,928,179,197,322
2011-09-01,Wholesale,East,Tea,Green Tea,80,130,100,210,81,588,118,125,212
2011-09-01,Wholesale,East,Espresso,Caffe Mocha,110,-50,-180,60,121,2932,-53,-292,72
2011-09-01,Wholesale,East,Espresso,Regular Espresso,230,320,240,550,249,1286,318,332,604
2011-09-01,Wholesale,East,Coffee,Columbian,300,450,320,750,316,2580,474,463,842
2011-09-01,Retail,South,Herbal tea,Chamomile,60,90,60,150,69,572,90,82,169
2011-09-01,Retail,South,Herbal tea,Lemon,60,80,30,140,67,599,83,37,160
2011-09-01,Retail,South,Coffee,Columbian,60,80,60,140,48,834,71,68,127
2011-09-01,Retail,South,Coffee,Decaf Irish Cream,60,90,70,150,51,857,75,74,134
2011-09-01,Retail,South,Espresso,Caffe Latte,50,70,0,120,62,-613,87,3,159
2011-09-01,Retail,South,Espresso,Caffe Mocha,40,80,60,120,57,349,94,79,161
2011-09-01,Retail,South,Espresso,Decaf Espresso,30,60,40,90,46,454,67,46,120
2011-09-01,Retail,South,Herbal tea,Chamomile,10,30,20,40,19,848,29,19,51
2011-09-01,Retail,South,Herbal tea,Lemon,30,40,20,70,33,1003,39,12,77
2011-09-01,Retail,South,Coffee,Columbian,60,110,70,170,55,453,84,50,148
2011-09-01,Retail,South,Coffee,Decaf Irish Cream,130,10,-40,140,104,1574,11,-65,123
2011-09-01,Retail,South,Espresso,Caffe Latte,20,20,0,40,24,-412,30,-18,58
2011-09-01,Retail,South,Espresso,Caffe Mocha,30,60,10,90,44,325,62,-12,113
2011-09-01,Retail,South,Espresso,Decaf Espresso,30,40,10,70,39,248,52,19,97
2011-09-01,Retail,South,Herbal tea,Chamomile,60,80,30,140,67,391,82,36,159
2011-09-01,Retail,South,Herbal tea,Lemon,80,130,40,210,93,692,130,24,238
2011-09-01,Retail,South,Coffee,Columbian,70,100,80,170,61,579,79,70,149
2011-09-01,Retail,South,Coffee,Decaf Irish Cream,30,60,50,90,29,862,43,34,77
2011-09-01,Retail,South,Espresso,Caffe Latte,80,110,80,190,96,-1555,134,122,245
2011-09-01,Retail,South,Espresso,Caffe Mocha,10,30,30,40,20,482,30,19,53
2011-09-01,Retail,South,Espresso,Decaf Espresso,80,130,80,210,99,798,150,129,265
2011-09-01,Wholesale,South,Herbal tea,Chamomile,50,70,40,120,53,410,72,40,133
2011-09-01,Wholesale,South,Herbal tea,Lemon,40,60,30,100,43,424,64,42,114
2011-09-01,Wholesale,South,Coffee,Columbian,310,370,280,680,251,1268,295,292,582
2011-09-01,Wholesale,South,Coffee,Decaf Irish Cream,70,90,70,160,58,548,74,62,141
2011-09-01,Wholesale,South,Espresso,Caffe Latte,50,70,40,120,60,-718,90,58,160
2011-09-01,Wholesale,South,Espresso,Caffe Mocha,100,150,120,250,123,928,179,199,322
2011-09-01,Wholesale,South,Espresso,Decaf Espresso,60,110,90,170,81,588,118,126,212
2011-09-01,Retail,West,Tea,Darjeeling,20,50,10,70,44,325,62,-10,113
2011-09-01,Retail,West,Tea,Earl Grey,20,40,20,60,39,248,52,18,97
2011-09-01,Retail,West,Tea,Green Tea,10,20,0,30,24,212,30,-19,58
2011-09-01,Retail,West,Herbal tea,Chamomile,40,60,40,100,49,315,71,50,128
2011-09-01,Retail,West,Herbal tea,Lemon,40,80,50,120,55,453,84,50,148
2011-09-01,Retail,West,Herbal tea,Mint,80,20,-20,100,104,1574,11,-67,123
2011-09-01,Retail,West,Coffee,Amaretto,70,100,70,170,62,1059,74,49,145
2011-09-01,Retail,West,Coffee,Columbian,60,80,50,140,48,380,65,33,120
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,80,100,50,180,67,599,83,36,160
2011-09-01,Retail,West,Espresso,Caffe Latte,30,40,30,70,32,837,47,40,84
2011-09-01,Retail,West,Espresso,Caffe Mocha,60,90,60,150,69,572,90,83,169
2011-09-01,Retail,West,Espresso,Decaf Espresso,40,60,40,100,44,886,64,59,115
2011-09-01,Wholesale,West,Tea,Darjeeling,80,120,100,200,123,928,179,199,322
2011-09-01,Wholesale,West,Tea,Earl Grey,50,80,70,130,81,588,118,125,212
2011-09-01,Wholesale,West,Tea,Green Tea,30,70,40,100,60,656,90,58,160
2011-09-01,Wholesale,West,Herbal tea,Chamomile,80,130,110,210,100,981,145,156,261
2011-09-01,Wholesale,West,Herbal tea,Lemon,210,270,200,480,251,1268,295,291,582
2011-09-01,Wholesale,West,Herbal tea,Mint,40,70,50,110,58,548,74,64,141
2011-09-01,Wholesale,West,Coffee,Amaretto,150,-20,-70,130,122,2378,-13,-110,116
2011-09-01,Wholesale,West,Coffee,Columbian,390,590,450,980,316,2580,474,465,842
2011-09-01,Wholesale,West,Coffee,Decaf Irish Cream,200,-30,-120,170,162,3421,-24,-178,147
2011-09-01,Wholesale,West,Espresso,Caffe Latte,230,240,160,470,249,1775,249,232,531
2011-09-01,Wholesale,West,Espresso,Caffe Mocha,110,160,30,270,121,910,169,39,309
2011-09-01,Wholesale,West,Espresso,Decaf Espresso,240,320,220,560,253,1686,336,326,628
2011-09-01,Retail,West,Tea,Darjeeling,160,240,170,400,253,1686,336,328,628
2011-09-01,Retail,West,Tea,Earl Grey,160,170,110,330,249,1775,249,232,531
2011-09-01,Retail,West,Tea,Green Tea,190,-190,-280,0,302,6413,-302,-638,20
2011-09-01,Retail,West,Herbal tea,Chamomile,100,150,40,250,121,910,169,39,309
2011-09-01,Retail,West,Herbal tea,Lemon,130,210,140,340,162,1148,225,191,412
2011-09-01,Retail,West,Herbal tea,Mint,100,160,120,260,122,801,176,171,318
2011-09-01,Retail,West,Coffee,Columbian,50,60,20,110,40,244,51,3,97
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,40,50,30,90,33,1003,39,10,77
2011-09-01,Retail,West,Espresso,Caffe Latte,0,40,30,40,0,473,43,47,46
2011-09-01,Retail,West,Espresso,Caffe Mocha,10,30,20,40,19,848,29,18,51
2011-09-01,Retail,West,Espresso,Decaf Espresso,20,30,20,50,23,803,35,25,62
2011-09-01,Retail,West,Tea,Darjeeling,10,20,20,30,20,482,30,19,53
2011-09-01,Retail,West,Tea,Earl Grey,60,100,60,160,99,798,150,129,265
2011-09-01,Retail,West,Tea,Green Tea,60,90,60,150,96,666,134,120,245
2011-09-01,Retail,West,Herbal tea,Chamomile,20,30,30,50,25,823,36,25,65
2011-09-01,Retail,West,Herbal tea,Lemon,50,70,50,120,61,579,79,70,149
2011-09-01,Retail,West,Coffee,Amaretto,60,90,30,150,52,509,74,-4,134
2011-09-01,Retail,West,Coffee,Columbian,70,100,50,170,57,469,80,27,146
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,50,80,50,130,43,424,64,42,114
2011-09-01,Retail,West,Espresso,Caffe Latte,40,50,10,90,45,409,57,9,109
2011-09-01,Retail,West,Espresso,Caffe Mocha,50,70,40,120,53,410,72,42,133
2011-09-01,Retail,West,Espresso,Decaf Espresso,140,150,90,290,155,1280,155,129,330
2011-09-01,Retail,West,Tea,Darjeeling,30,70,40,100,57,349,94,80,161
2011-09-01,Retail,West,Tea,Earl Grey,30,40,30,70,46,454,67,46,120
2011-09-01,Retail,West,Tea,Green Tea,40,60,10,100,62,612,87,3,159
2011-09-01,Retail,West,Herbal tea,Chamomile,80,140,100,220,103,1130,155,135,275
2011-09-01,Retail,West,Herbal tea,Lemon,40,60,50,100,48,834,71,70,127
2011-09-01,Retail,West,Coffee,Columbian,80,120,80,200,68,445,99,83,178
2011-09-01,Retail,West,Coffee,Decaf Irish Cream,110,160,60,270,93,692,130,24,238
2011-09-01,Retail,West,Espresso,Caffe Latte,30,40,30,70,33,577,43,31,81
2011-09-01,Retail,West,Espresso,Caffe Mocha,60,80,30,140,67,391,82,34,159
2011-09-01,Retail,West,Espresso,Decaf Espresso,70,100,70,170,83,1063,99,79,194
